id,keyword,text,lat,long,census,comp,category,LILATracts_1And10,county,target
3273,dessert,"And the crowd went wild for this triple layer coconut cake! #coconut #cake #birthdaycake #coconutcake #dessert #delish #instagramfood #birthdays #happychef #cakedecorating @ Westport, ",41.1387,-73.3524,9001050500,0.0,unhealthy,0,9001,0
7227,burger,"Flew to Lake Havasu to have a burger at Hangar 24. 
#aviation #sky #avgeek #aviationlovers #aircraft #pilot #airplane #plane #fly #travel #flight #airport #aviationphotography ",34.4774,-114.3372,4015953000,0.0,unhealthy,1,4015,0
3683,pie,"Have you tried our French Silk Frozen Custard? It's so good....as a concrete, we highly recommend adding graham cracker pie crust and topping it off with Whipped Cream...""FRENCH SILK PIE."" ",41.93991,-87.67094,17031062500,0.4201,unhealthy,0,17031,0
6807,bagel,"I'm at Brooklyn Bagel Bakery in Arlington, VA ",38.891807,-77.08420699999999,51013101602,0.0,unhealthy,0,51013,0
2721,bean,"36w3d: Youre getting evicted very soon, my little bean. @ Fishtown, Philadelphia ",39.965,-75.13555556,42101014200,0.0,healthy,0,42101,1
1316,chocolate,"Chris gets an orange UT cake for birthday celebrations, and I get dark chocolate Oreos! Thanks momma  @ Knoxville, Tennessee ",35.9642,-83.9179,47093000100,0.4926,unhealthy,0,47093,0
3225,pizza,"After #years of #training in #medicalschool, and #residency, my first #surgery was a success! 
These #slices of #pizza have been waiting all their life to be #separated and #rejoined in a ",33.4931,-111.926,4013217201,0.6114,unhealthy,0,4013,0
7840,raspberry,Drinking a Raspberry AF by @saintarnold at @saintarnold  ,29.7712,-95.3486,48201212300,0.0,healthy,0,48201,1
9348,pork,Just posted a photo @ Taiwan Pork Chop House ,40.71424433,-73.99795256,36061002900,0.0,healthy,0,36061,1
236,spinach,Spinach mushroom and cheese omelet with avocado and bacon.. #healthyfoodeating #onmytabletoday #saturdayvibes #healthybreakfast #lowcarb #wholefoodie #wholefoods #healthyfoodporn ,33.93187,-117.94407,6059001202,0.0,healthy,0,6059,1
5752,oil,Drinking a Bourbon Barrel Oil Of Aphrodite by @jackieosbrewery @ Nevada  ,33.0346,-96.3741,48085031201,0.0,unhealthy,0,48085,0
1001,chicken,"Chicken Schwarma for @BrittKaz s #birthday FLY B! Love you so much! @ Atlanta, Georgia ",33.7566,-84.3889,13121011900,0.6988,healthy,1,13121,1
6777,orange,Immediately smell the orange as you pour. Forward flavor of chocolate covered oranges followed by the silky smoothness that is Dragons Milk. - Drinking a Dragon's Milk Reserve: Orange Chocolate by @NewHollandBrew @ West Lake   ,33.6709,-84.7974,13097080507,0.0,healthy,0,13097,1
4616,chocolate,introducing the ultimate healthy chocolate bar! Containing 33 different superfoods and provides a spectacular mouth feel without the guilt. Guilt? No guilt with eating this chocolate bar ,33.84827239,-118.36245337,6037650603,0.6409,unhealthy,0,6037,0
7858,candy,Drinking a Rare Candy by @ZilkerBeer @ Zilker Brewing Co.  ,30.2622,-97.7245,48453000902,0.0,unhealthy,0,48453,0
1300,butter,Drinking a Chocolate Peanut Butter Porter by @HornyGoatBrewCo at @boxcargso  ,36.0663,-79.7916,37081010800,0.0,unhealthy,0,37081,0
5606,egg,"French toast for the table is always a good idea.  As is this Cobb Salad with a crispy poached egg that sends it over the top! 2nd photo is the Shrimp &amp; Grits, Biscuits &amp; Gravy, and ",40.672911,-73.98336638,36047013500,0.6114,healthy,0,36047,1
6585,cookie,"Irish Cream Smores Cookie Bars
charles_f_murray 
#baking #cookies #chocolate #smores @ Dutchess County, New York ",41.76,-73.75,36027130003,0.0,unhealthy,0,36027,0
4057,cherry,So I heard it was cherry blossom season  @ Blossom Cocktail Lounge ,38.79521154,-77.00882506,24033801404,0.0,healthy,0,24033,1
284,broccoli,"Was able to whip up some dinner. bonappetitmag  Pork Marbella paired with Brown Basmati Rice &amp; Broccoli. Thank you for this inspiring twist on a classic. 
.
.
.
#foodbie #chef #homemade ",34.0522,-118.243,6037207400,0.6956,healthy,0,6037,1
5495,oil,"See our latest #Boise, ID job and click to apply: CDL A Oil Field Drivers -  #Transportation",43.63208970000001,-116.28639979999998,16001002302,0.0,unhealthy,0,16001,0
9600,french toast,"Tremendous job with hosting our 2nd French Toast Breakfast! Well received again! Well done, wrestlers, parents, and fans! #anchordown #wrestling #newtraditional #fundraising @ Eagles 34 ",44.95711,-93.23579,27053107500,0.6219,unhealthy,0,27053,0
1798,pizza,"One of the iconic NYC photos...pizza! 
.
.
.
#NY #NYC #NewYorkCity #GEAM #food #foodie #foodporn #foodiegram #travel #instagood #Instafood #instadaily #Croatia #awesomeearth ",40.7779,-73.9675,36061014300,0.0,unhealthy,0,36061,0
2533,bean,I present to you all. An bean. #cats #catstagram #catsofinstagram #catsoninstagram #catsruleeverythingaroundme #tuxedocat #california #blackandwhitecats #toebeans #beans ,38.6422,-121.2702,6067008009,0.0,healthy,0,6067,1
51,fish,"#trans #kween @Krystaldelite  #photoshoot #fish caught in #fishnet #slayqueen  @ Beverly Hills, California ",34.07347,-118.40033,6037700801,0.0,healthy,0,6037,1
6441,lasagna,"Lasagna Wednesday! Also scallops, chicken scallopini and more...
#foodspecials #dinnerideas #dinner #delicious #southernhighlandslv #lasvegasrestaurants #comfortfood #lasagna #scallops ",35.99512449,-115.20673733,32003005837,0.0,unhealthy,0,32003,0
8636,dessert,"Candied apple flavor, bourbon and oak, a touch hot but adds flavor as a result, a dessert beer through and through - Drinking a Level 13 by @funkwerks @ Courtney Park Apartment Homes   ",40.5246,-105.056,8069001008,0.0,unhealthy,0,8069,0
5984,fish,Drinking a Madame Edna Saison by Eli Fish Brewing Company @ Eli Fish Brewing Company  ,42.9973,-78.1824,36037950700,0.0,healthy,0,36037,1
3654,french toast,Punaluu French toast with coconut syrup! Yummerz! @ 100 Sails Restaurant &amp; Bar ,21.28559,-157.84003,15003001901,0.0,unhealthy,0,15003,0
7052,bread,"This job is now open at Panera Bread in Woodbridge, VA. Follow us and turn on mobile alerts to hear about jobs like these as soon as they're posted: Shift Supervisor #parttime #Hospitality",38.674171,-77.3341662,51153901236,0.3612,unhealthy,0,51153,0
6329,kale,"Garlic and rosemary infused pork chop with russet and sweet potato mash and sauteed kale, onions and sweet peppers @ Stone Mountain, Georgia ",33.8079,-84.1706,13089021907,0.7184,healthy,0,13089,1
1755,fish,"Category is: Pageant Gown. Shes a WOMAN! Hair by me!! 
#drag #dragqueen #dragpageant #dragshow #pgh #pghdragqueen #pghdrag #pghdragshow #fish #woman @ Pittsburgh, ",40.4411,-79.9975,42003020100,0.0,healthy,0,42003,1
6094,fish,Great burgers and mac-n-cheese! We also tried the breaded blue gill fish fry. Triskele's has been in business for over 11 years and counting. @ Triskele's ,43.01088,-87.91423,55079016600,0.6588,healthy,0,55079,1
1286,bread,"Want to work at Panera Bread? We're hiring in Sterling Heights, MI! Click the link in our bio for details on this job and more: Shift Supervisor #parttime #Hospitality",42.5630777,-83.0286921,26099231800,0.1511,unhealthy,0,26099,0
2137,burger,"Old friends, best burger in Chicago. @ Michael Jordan's Steak House Chicago ",41.89120429999999,-87.62394240000002,17031081403,0.8074,unhealthy,0,17031,0
1212,chicken,Pan fried pork chops and chicken with mashed potatoes and greens.  #panfried #nothealthy #oops #cookingwithgab #cooking #recipe #youtube #dailygab #vlog #video  #jacksonville #florida ,30.3285,-81.657,12031017200,0.0,healthy,0,12031,1
2592,chicken,"Food of Disneyland!
 Pineapple dole whip float
 Churro
 Chicken rice bowl with mandarin orange sauce
 Mickey cookies
 Tomato basil soup with cheese toastie @ Disneyland, ",33.81393214,-117.91795447,6059980000,0.0,healthy,0,6059,1
2673,banana,"Hey friends, our happy hour deals are probably too good, to be honest..
Come try my new creation:

SATIN DOLL - banana/clove infused tequila, egg white and agave.
$4 off ",43.65316,-70.26545,23005000300,0.8957,healthy,0,23005,1
257,apple,"drum cover saturday//new found glory .
.
.
.
.
#saturday #music #positive #love #iphone #california #losangeles #music #2019 #apple #passion #drummer #drum #Sjc #vater #dw #sunny ",34.0522,-118.243,6037207400,0.5423,healthy,0,6037,1
6873,bean,"It's with a heavy heart that I have to make this post. Our little Kira Bean passed away on Monday, March 25, 2019 around 6:30pm. She went into cardiac arrest and the vet tried ",27.1932,-80.2528,12085001000,-0.34,healthy,1,12085,1
3851,cherry,Spring has sprung. Its Cherry Blossom season!  #Washington #Seattle #UniversityOfWashington #CherryBlossomQuad #CherryBlossomSeason #Spring2019 @ University ,47.6565208,-122.3127213,53033005302,0.0,healthy,0,53033,1
6894,bread,"Panera Bread is hiring in Howell, MI! Read about our latest Restaurant Hourly Associates job opening via the link in our bio: Catering Coordinator #parttime #Catering",42.5864653,-83.874905,26093742401,0.0,unhealthy,0,26093,0
268,chicken,"Chicharrn for everyone, mild or spicy?  #vegan fried chicken bites 
.
.
.
.
#postmates delivers
.
.
.
.
.
.
.
.www.qusqo.com
.  
.
.
.
.
. 
#peru #happyhour #veganlosangeles #lalife ",34.0522,-118.243,6037207400,0.0,healthy,0,6037,1
3610,churro,"Need a sugar fix? Don Churro serves freshly made churros in original, strawberry, vanilla, chocolate, cream cheese, and caramel flavors. {assorted churros} || : thebaoeats || ",41.85905,-87.66045,17031310600,0.3182,unhealthy,0,17031,0
7151,bread,"Panera Bread is hiring in Edgewater, MD! Click the link in our bio to apply: Manager #parttime #Restaurant",38.9432389,-76.5620775,24003701101,0.0,unhealthy,0,24003,0
7731,raspberry,Helping to kick the line. - Drinking a Raspberry Springtime Melt by @winchesterbrew at @winchesterbrew   ,39.187,-78.1627,51840000100,0.296,healthy,0,51840,1
6012,pizza,"Real Life ""Pack the House"" Night. Best part....7 teens accepted Christ tonight! God is good! Papa John's won the pizza war with the most votes. We played ""Will it Smoothie"" and yes... ",39.8955994,-82.8748093,39049010200,0.9238,unhealthy,1,39049,0
4029,cherry,"Cherry popsicles and the beach are always a fav combo #beachday #familyselfie @ Newport Beach, California ",33.61695,-117.93033,6059063500,0.4588,healthy,0,6059,1
4497,orange,"Such a beautiful day! such a wonderful trip with wonderful friends!  #myhappyplace #vacay @ Orange Beach, Alabama ",30.2915,-87.56200000000001,1003011405,0.9431,healthy,0,1003,1
4882,cookie,"My fortune cookie on Saturday said I would soon be the center of attention #truth @ Commerce, Georgia ",34.2065,-83.4612,13157010300,0.0,unhealthy,1,13157,0
6908,peanut butter,Drinking a Peanut Butter Milk Stout by @tailgatebrewery at @chattanoogajoe  ,35.0644,-85.3119,47065000800,0.1779,healthy,0,47065,1
3460,broccoli,"Another fantastic Keto meal bds_mongolian_grill. Steak, broccoli and eggs with a bit of soy sauce and yum yum sauce 

.
.
.
.
.
#lowcarbhighfat #ketoaf #ketofriendly #lowcarblife ",28.00026034,-81.97929429999999,12105012003,0.5574,healthy,0,12105,1
2995,banana,Drinking a Chocolate Banana Porter by @BlueMoonBrewCo @ Blue Moon Brewing Company @ RiNo District  ,39.7737,-104.977,8031001600,0.0,healthy,0,8031,1
2430,turkey,"THE RACHEL  Turkey, Swiss, slaw, and Russian dressing $7.99 with side @ Lexington Diner ",38.04758426,-84.49720887,21067000101,0.4767,healthy,1,21067,1
4146,pasta,"Brunch becomes pasta break ... #healingsteps (@ Malaparte in New York, NY) ",40.736859,-74.008093,36061007900,0.0,unhealthy,0,36061,0
8906,oil,"Hows everyones #Friday going?? 
Early Morning emails
Showed houses all morning 
Ran home put dinner in the crock pot
Still have on last nights spray tan
Oil and #Olaplex treatment in ",36.49618359,-80.61956298,37171930502,0.0,unhealthy,0,37171,0
6542,ramen,"I'm at Silver Lake Ramen in Los Angeles, CA ",34.08343778,-118.27365496,6037195500,0.0,unhealthy,0,6037,0
4431,chips,"Tacos...tequila, Dos Equis, chips and salsa, and......corona  light .... thank you danilee_heck @ Woody's Tacos &amp; Tequila ",39.59982,-75.94251,24015030903,0.3612,unhealthy,0,24015,0
9239,cherry,That a crushable fuck. - Drinking a Milkshake IPA (Tart Cherry) by @tiredhandsbeer at @tiredhandsbeer   ,40.0088,-75.2936,42091205300,-0.5423,healthy,0,42091,1
406,pasta,First time visiting Eataly in NYC - I could live in this building and survive off of the pasta if theyd let me.  @ Eataly NYC Flatiron ,40.74197,-73.9895,36061005800,0.0,unhealthy,0,36061,0
9254,cherry,I'm on the road again on this brisk and sunny humpday in North Newark near Branch Brook Park. The Cherry Blossom is right around the corner! #newark #newarknj #northnewark #roseville ,40.75480753,-74.19042095,34013000900,0.5916,healthy,0,34013,1
3562,broccoli,"@hellofresh Roasted Broccoli &amp; Potato Chowder. With Pepper Jack Cheese &amp; Garlic Bread. #itsinthebag #hellofreshpics #cookingismytherapy 
Let me know if you would love to create some easy ",47.67439,-122.3163,53033004400,0.8481,healthy,0,53033,1
6557,mango," at MANGOS CAFE THE TIPSY L.E.D PREMIER HOOKAH"" ! 
Light up your night with the UNIQUE Mango's addition:
""Tipsy L.E.D Premier Hookah"" !
COME MANG WITH US &amp; smoke your way to a ",39.98799,-83.00628,39049001820,0.0,healthy,0,39049,1
8234,chili,"Wow. Walmart Promos are really high quality.  Hopefully you will catch one of these at the 5k.  Register now at  @ North Chili, New York ",43.12133,-77.80606,36055014505,0.7759,unhealthy,0,36055,0
1406,orange,Viiiiiibbbbeeeesssss @ Splash Lagoon @ Orange Lake ,28.36461421,-81.61298644,12095017103,0.0,healthy,0,12095,1
4435,cherry,"The weather was warm and sun shined just long enough to enjoy a Michigan Black Cherry ice cream from raysicecreamco 

*
*
*
#raysicecreamco #BlackCherryIceCream #MichiganCheeries #IceCream ",42.52622,-83.1845,26125183300,0.6249,healthy,0,26125,1
1947,chicken," Dinners on me tonight!!! 
#fastfood #fastfood #kfc #chicken #mashhad #instafood #foodporn #fastfood #chips #yummy #delicious #breakfast  #realfastfood  #foodlover #beautiful #prettyfood ",37.9574,-121.287,6077000100,0.0,healthy,0,6077,1
1940,asparagus,"Spaghetti  alla Chitarra with #delta asparagus, smoked salmon, green garlic, spring onions  #springhasssprung @ Market Tavern ",38.01140169,-121.32305396,6077003110,0.0,healthy,0,6077,1
6737,orange,"Lemon dill orange roughy topped with cajun shrimp in a lemon cream sauce served with creamed broccoli and cauliflower 

Its dinner time at #casadepapagrande @ ",32.4571,-90.1086,28089030202,0.0,healthy,0,28089,1
11,bacon,"Grilled asparagus up next with apple cured bacon
@biggreenegg #clevelandindians party #grilling
#grillporn#igchef #chefsofinstagram
 #PRIVATECHEFLIFE #privatedinner
#privatechef ",40.0,-100.0,20137951700,0.4019,unhealthy,0,20137,0
4760,chocolate,"Chocolate hemp coconut smoothie   Chocolate hemp coconut smoothie 
Hi!

As some of you know, I've been suggesting detox drinks that are easy and fun to drink. Here's one of my ",37.25631175,-122.0358358,6085507302,0.7574,unhealthy,0,6085,0
1177,ice cream,"SATSUMA TANGERINE SYRUP: A delicious pancake, waffle, ice cream syrup with only 3 ingredientsSatsuma tangerines, cane sugar, and lemon juice. #MenusAndMusic @ Menus and Music ",37.84802,-122.29241,6001425103,0.5719,unhealthy,0,6001,0
1077,mango,"After a spicy meal at Spice Thai Cuisine, treat yourself with our fried ice cream to sweeten your palate. We have mango, vanilla, chocolate, coconut, green tea, avocado, lychee, ",40.7967562,-74.1806321,34013015300,0.4019,healthy,0,34013,1
2863,cake,"Two days, two desserts, for one amazing boss... Julias le Glorieux flourless chocolate cake, and Nigellas Chocolate Peanut Butter Cheesecake...  @ Murray, Utah ",40.66211,-111.88832,49035112100,0.5859,unhealthy,1,49035,0
6471,hamburger,Last night at the #dreamgirls Revue at @maryslongbeach Costume by @dayv3283 #womenlikeme #bellafarrow #pamalayo #lgbt #girlslikeus #dragqueen #dragshow @ Hamburger Mary's ,33.77090220000001,-118.1922351,6037576200,0.0,unhealthy,0,6037,0
9218,pizza,Not many kegs left the brewery (we love you @AlvaradoStBeer). Come crush some Contains No Juice  #StuftPizza #Pizza #CraftBeer #Milpitas #BayArea #SouthBay #Cheers #Beer #RareBeer ,37.41629334,-121.87848704,6085504416,0.34,unhealthy,0,6085,0
2424,bean,"BLACK BEAN QUESADILLA  crumbled black bean burger, cheddar, and bbq sauce $8.99 with side @ Lexington Diner ",38.04758426,-84.49720887,21067000101,0.0,healthy,1,21067,1
2989,chocolate,"Apple Cinnamon &amp; Chocolate Iced Banana Baked Donuts. 
#BakedDonuts #cinnamonrollsaturday @ Katy's - Homestyle Bakery &amp; More ",40.858230600000006,-80.2867584,42073011800,0.0,unhealthy,1,42073,0
1591,apple,"All aboard the weekend express is leaving the station, are you ready for the weekend?  #newyork #newjersey #brooklyn #NYC #NY #apple #travel #amazing #iphone #2017bestnine ",40.9822,-74.1117,34003047400,0.3818,healthy,0,34003,1
7010,bread,"Panera Bread is hiring in East Windsor, NJ! Read about our latest Restaurant Delivery Drivers job opening via the link in our bio: Delivery Driver #parttime #Delivery",40.274552,-74.5374853,34021004406,0.0,unhealthy,0,34021,0
1914,beef,"Steak 101: Cook with Kosher salt, finish with flake salt. 

#prbutcher #dryaged #pastureraised #local #beef #shoplocalnashville #meat #mmmeat #instayum #instagood #foodfeed #forkyeah ",36.18191,-86.74892,47037012100,0.0,healthy,0,47037,1
4821,chicken,Blackened #chicken #texas #roadtrip @ Pearl Street Pub &amp; Cellar ,40.01741,-105.28073,8013012204,0.0,healthy,0,8013,1
8927,pancake,"Things have been super intense @ Pancake, so it was great to get out and hike Angel's Rest.

First time for me, reminds me of Cuenca. @ Angel's Rest ",45.56416147,-122.15293799,41051010500,0.8612,unhealthy,0,41051,0
2976,chicken,"Waited in line for 2 hours for @howlinrays. Let me tell you, IT WAS WORTH THE WAIT. Chicken was beautifully seasoned and cooked. Sauce was amazing. Spices were ",34.0614,-118.23951,6037207102,0.8788,healthy,0,6037,1
8208,peanut butter,"Even peanut butter cant break her! 
.
#frozendog #dramaqueen #youknowitslegitwhenfooddoesntwork @ Island Estate, Clearwater ",27.98112041,-82.81692411,12103026001,0.0,healthy,0,12103,1
9540,milkshake,Drinking a Milkshake Stout by @Rochmillsbeerco @ Bath City Bistro  ,42.5986,-82.87899999999999,26099245100,0.1779,unhealthy,0,26099,0
2875,chocolate,Have you heard about bellafinachocolates in @visitkingsport ??? Hello...no wait...have you heard about chocolate covered #espressobeans I did not need to discover this amazing little ,36.5442886,-82.5588379,47163040200,0.7219,unhealthy,0,47163,0
2562,lamb,"You know, sometimes the world seems like a pretty mean place.' That's why animals are so soft and huggy. ~Bill Watterson.
.
I captured this baby lamb curiously looking in my direction ",43.83385,-70.07921,23005004502,0.6908,healthy,0,23005,1
9108,pizza,Drinking a Mosaic Promise by @foundersbrewing @ Dough Trader Pizza  ,44.4903,-103.867,46081966302,0.3182,unhealthy,0,46081,0
2190,chips,"Sampled these chips at #detwilersfarmmarket  today, local company out of Bunnell Fl, #tikitavzBBQ great chips and seasoning @ Parrish, Florida ",27.5872,-82.4253,12081001914,0.6249,unhealthy,1,12081,0
9736,hummus,"ur life needs more sunshine, hummus, house plants, lee burridge mixes, fuzzy jackets and funky shoes  @ Tree Of Life ",47.94996,-124.38735,53009000300,0.4754,healthy,1,53009,1
3726,cheese,We've got some fun cheese and condiments to jazz up your dinner table... #dijon #horseradish #cheeselogs #spreads #cheeseandcrackers #Melrose #wineandgourmet #02176 #gourmet #artisan ,42.45596344,-71.06487698,25017336402,0.5106,unhealthy,0,25017,0
7222,orange,"I'm at Orange Reservoir in West Orange, NJ ",40.76779114,-74.28601296,34013018000,0.0,healthy,0,34013,1
9013,pasta,"Our Torta Di pasta is back for @schlaflymarket tomorrow! This layered pasta salad is made from handmade spinach pasta scraps, melted leeks, asparagus, arugula pesto, and fresh mozzarella. ",38.61301,-90.31496,29189217000,0.3802,unhealthy,0,29189,0
8189,chili,Chili...... some warmth for this chilly Sunday! @ Wilkerson Hollow ,35.97612564,-94.66734866,40001376700,0.5093,unhealthy,0,40001,0
1367,chocolate,"Chocolate  like your favorite candy.  @ Charlotte, North Carolina ",35.22694444,-80.84333333,37119000100,0.6705,unhealthy,0,37119,0
3712,oil,"Amish Barn by Dot Courson| Framed to 12x14 inches | Oil on linen | $495
_
Shop our website for more great pieces from our talented Mississippi artists! This piece from ",34.257594899999994,-88.70419659999997,28081950700,0.8395,unhealthy,1,28081,0
5450,oil,Oil rubbed bronze shower trim set in stock. #save time save #money save at Lancaster Plumbing Supplies where knowledge lives since 1949 #share #orb #oilrubbedbronze #tagafriend #shopsmall ,31.95211217,-112.50016361,4019940700,0.7506,unhealthy,1,4019,0
8156,peanut butter,"#Sweet Chocolate  and #Thicc Peanut Butter  walk into the gym.

The rest is history.

Triple Chocolate &amp; Peanut Butter @KodiakCakes Brownie

# of servings - 4 Brownie ",40.74982,-111.57361000000002,49043964304,0.0,healthy,0,49043,1
6022,turkey,"Wild turkey breast wrapped in bacon. Off to the smoker see you in 6 hours. @ Saint Augustine, Florida ",29.8924,-81.3132,12109020500,0.0,healthy,0,12109,1
1000,sugar,"Join the Allied Universal team! See our latest #security job openings, including ""Security Officer - PT - Sugar House Shopping Center - Salt Lake City"", via the link in our bio. #SaltLakeCity, UT",40.7607793,-111.89104740000002,49035114000,0.5983,unhealthy,0,49035,0
7761,muffin,#Soulfood #Friday #Fish Fried #Chicken cabbage #greens #macaroni #salad #mashedpotatoes #cucumber #ranchdressing #cheese #cornbread #muffin #cake #cobbler @ Peachtree Buffet And Cafeteria ,39.031220000000005,-94.50428,29095016300,0.0,unhealthy,1,29095,0
3553,candy,"Best day ever. The last 8 months have been pretty crazy with planning but it all might have been worth it?! Our wedding day was full of love, fun, color, candy, and family. Thank ",33.76424462,-117.9037042,6059089102,0.9645,unhealthy,0,6059,0
4114,cheese,"Cheese tots (@ Potato Corner in San Jose, CA)  ",37.32567797,-121.94340793,6085505800,0.0,unhealthy,0,6085,0
1667,bread,"Have you ever had a role like ""Shift Supervisor - Restaurant - Panera Bread""? What did you like most about that job? #parttime #Hospitality",42.238267,-71.178634,25021402500,0.6553,unhealthy,0,25021,0
3173,pizza,Pizza party was a success!  @ Uncommon Oxford ,34.36745684,-89.52475548,28071950202,0.7712,unhealthy,1,28071,0
6124,fish,"Todays dinner.. #coconuts #oldpa @ Coconut's Fish Caf, Chandler ",33.24664256,-111.866575,4013812900,0.0,healthy,0,4013,1
64,bacon,"Today's #chefspecial is Steve's Southwest Chipotle! Crispy bacon, red onions, jalapeos, and black beans all on a chipotle sauce base. #yeastybeasty #craftpizza #instafood #chipotle ",44.848406,-123.236942,41053020304,0.0,unhealthy,1,41053,0
488,candy,"#GIVEAWAY TIME
I am hosting a HUGE giveaway with @xposecosmetics 
We are giving away: 12pc Brush Set, Spotlight Highlight Palette, Golden Diva Palette, Eye Candy Palette, Bare ",34.0522,-118.243,6037207400,0.7804,unhealthy,0,6037,0
9579,fish,"SB178 [Passed] Make an appropriation to the Department of Game, Fish and Parks to fund certain improvements to Palisades State Park and to d ",44.36763,-100.34604,46065977700,0.5267,healthy,0,46065,1
3359,chicken,I love bowls full of goodness. Veggies and spicy chicken sausages hit the spot tonight. #eatwellbewell #paleo #feedthebeast #fitfoodie #eatyourveggies  #eatclean #fitchicks #quickdinner @ ,44.0202,-88.5413,55139000500,0.802,healthy,0,55139,1
7848,candy,"Visiting Elizabeth Candy Stantons hometown of Johnstown, NY before heading to Gloversville to present our Suffrage program. 

#suffragist #elizabethcadystanton #johnstownny ",43.00656,-74.36846,36035971200,0.0,unhealthy,0,36035,0
5704,pasta,#FunFact I call my #FoodBaby Gnther and also one special friend is that alias too. You know its  you HB!!!  Tonight I made #SquidInk pasta &amp; it was magical &amp; Im stuffed!  ,40.7,-73.95,36047050700,0.7946,unhealthy,0,36047,0
4014,pizza,"Such a fun night at Peter Piper's (or as Lydia calls it ""pizza party ) with Grandma &amp; Grandpa Buckingham!  @ Gilbert, Arizona ",33.35,-111.789,4013422404,0.7424,unhealthy,0,4013,0
8133,cheese,Get up tomorrow morning and come out to the farm for a delicious breakfast special! Delicious#Blueberry#Cider#Pancakeswith#maple cream cheese frosting and toasted walnuts. You had us ,41.4973407,-72.7148163,9007580100,0.7712,unhealthy,0,9007,0
7471,orange,"#sundaymorning #gratefulheart #blessedlife #bens_shell_service_center #orangect #westhavenct @ Ben's Shell Service Center &amp; Towing, Orange CT ",41.27572,-72.99114,9009157100,0.0,healthy,0,9009,1
5105,ice cream,"Great presentation, good ice cream, awfully expensive... @ Alpaca Dessert ",39.08731,-77.15283000000001,24031700901,0.7906,unhealthy,0,24031,0
9827,meat,"BACON. And braunschweiger. And jerky. #ShopLocal #Wisconsin (@ Held's Meat Market in Slinger, WI) ",43.34586183,-88.28190176,55131450106,0.0,healthy,0,55131,1
3291,pizza,"Mama meya pizza and caviar at bus stop. King's highway Brooklyn march 
2019
#pizza #caviar #nypizza #kingshighway #mamameya #busstop #brooklyn
#waitingforthebus #nyct ",40.65,-73.95,36047082400,-0.296,unhealthy,0,36047,0
8125,oil,"Special of the night spinach and cheese ravioli in a cream base mushrooms and drizzle of white truffle oil 

#spinachcheeseravioli #ravioli #vegetarian #mushroom #whitetruffleoil #truffle ",40.79878,-73.9423599,36061018200,0.4019,unhealthy,0,36061,0
2249,lamb,Happy 49th Anniversary to the Queen of music and and the Queen of shade Dahhhlling!!! I am a Lamb and I live for Mariah Carey! We love you Mimi! Post your fave Mimi song below! ,35.1426,-90.0524,47157004200,0.918,healthy,0,47157,1
3764,rice,"Free range chicken coconut curry  with organic red potatoes, celery, carrots, onion and red bell peppers. Served over jasmine rice and garnished with fresh cilantro and scallions. ",38.536840000000005,-121.44778,6067003000,0.6808,healthy,0,6067,1
9519,milkshake,Delicious - Drinking a Blazed Orange Milkshake by @HopButcher @ Beercentric Beer Club   ,42.3873,-88.068,17097861011,0.5719,unhealthy,0,17097,0
4349,cherry,Check out @alisanporter s new single #nevercould on all digital platforms out today! Photo: @leecherry  graphic design: superbonusroom #spotify #itunes #amazon #alisanporter @ Cherry Soda ,34.13955274,-118.21280484,6037181000,0.0,healthy,0,6037,1
4671,fish,"Chicken and Waffle, fish fry, cornbread. #TogaEats #foodpirn #soulfoodsunday @ Jackie's Place ",37.350418,-121.89423,6085501101,0.0,healthy,0,6085,1
3982,rice,"#Repost @CDF_firefighter with get_repost

The March Executive Board meeting began with President Tim Edwards being sworn in, by CPF President Brian Rice, as the CPF 6th District VP ",38.577,-121.4947,6067001101,0.0,healthy,0,6067,1
9957,orange,"I'm at Zoi's on Orange in New Haven, CT ",41.310292,-72.92195600000002,9009142000,0.0,healthy,0,9009,1
4440,chocolate,"Lovely to visit the publishers of my next book, the exquisite @redhenpress, and the beautiful books they make! Plus: tattoos and book-themed chocolate bars.   ",45.5286278,-122.66255028,41051002303,0.8398,unhealthy,0,41051,0
439,apple,"essie 'mint candy apple' is probably my favorite nail color @ Boulder, Colorado ",40.0194,-105.259,8013012202,0.4588,healthy,0,8013,1
7754,orange,"Midnight and still going strong 

Late-night men's prayer meeting 

#biblebelievers #goodpreaching #prayer #oldhymns #oldpaths #kjvonly #Christ-centered @ Central Baptist Church of Orange ",33.7675095,-117.8510513,6059075404,0.5106,healthy,0,6059,1
3510,candy,"Life goal: live everyday like a kid in a candy shop  Sweeten up your life with @yourethescene, Tempe's new interactive pop-art &amp; photo experience  The 3,500 sq ft space ",33.4221648,-111.92703724,4013318700,0.3612,unhealthy,1,4013,0
10209,rice,Minor Crash on US82 EB @ MP48.9 at Rice Mine Rd/CR30 in Tuscaloosa. Expect minor delays. More details: ,33.230998,-87.535,1125010406,-0.4019,healthy,0,1125,1
4887,cookie,A spring favorite! Peanut Pralines Cookie ShakeCome get yours @ Crave Nutrition ,46.07503610000001,-118.3065966,53071920801,0.5093,unhealthy,0,53071,0
